doc_id,sentence_id,token_id,token,lemma,pos
text135,2,4,solution,solution,NOUN
text135,2,7,faced,face,VERB
text135,2,11,satellite,satellite,NOUN
text135,2,12,mapping,mapping,NOUN
text136,1,9,send,send,VERB
text136,1,11,apps,app,NOUN
text136,1,13,agricultural,agricultural,ADJ
text137,1,5,senting,sente,VERB
text137,1,6,otp,otp,NOUN
text137,1,8,nice,nice,ADJ
text137,1,9,indian,indian,ADJ
text137,1,13,related,relate,VERB
text138,2,1,amazing,amazing,ADJ
text139,1,1,Pricise,pricise,NOUN
text139,1,3,crisp,crisp,ADJ
text139,1,8,crop,crop,NOUN
text139,1,9,management,management,NOUN
text139,3,1,content,content,NOUN
text139,3,5,packed,pack,VERB
text139,4,3,common,common,ADJ
text139,4,4,crops,crop,NOUN
text139,4,6,kerala,kerala,NOUN
text139,4,11,pest,p,ADJ
text139,4,13,disease,disease,NOUN
text139,4,15,nutrient,nutrient,ADJ
text139,4,16,management,management,NOUN
text139,4,18,practices,practice,NOUN
text139,4,20,covered,cover,VERB
text139,5,3,recommend,recommend,VERB
text140,1,3,awesome,awesome,ADJ
text140,3,4,photos,photo,NOUN
text140,3,6,experience,experience,VERB
text140,3,8,identify,identify,VERB
text140,3,10,disease,disease,NOUN
text140,3,12,pest,pest,ADJ
text140,3,13,attack,attack,NOUN
text140,3,15,crops,crop,NOUN
text140,4,1,Expecting,expect,VERB
text140,4,3,update,update,NOUN
text141,1,4,excellent,excellent,ADJ
text141,2,2,suggestion,suggestion,NOUN
text141,2,7,provide,provide,VERB
text141,2,10,content,content,NOUN
text141,2,13,photos,photo,NOUN
text141,2,15,diseases,disease,NOUN
text141,2,17,symptoms,symptom,NOUN
text141,2,19,cross,cross,NOUN
text141,2,20,checking,checking,NOUN
text142,1,2,helpful,helpful,ADJ
text142,1,4,informative,informative,ADJ
text142,2,2,improve,improve,VERB
text142,2,4,adding,add,VERB
text142,2,5,photos,photo,NOUN
text142,2,12,identify,identify,VERB
text142,2,18,comparing,compare,VERB
text142,2,19,symptoms,symptom,NOUN
text143,1,1,More,More,ADJ
text143,1,4,ebook,ebook,ADJ
text143,1,5,type,type,NOUN
text143,2,5,modified,modify,VERB
text143,2,11,encourage,encourage,VERB
text143,2,14,beginner,beginner,NOUN
text143,2,16,start,start,VERB
text144,1,5,mistakes,mistake,NOUN
text144,1,8,contact,contact,NOUN
text144,1,9,addresses,address,NOUN
text145,1,3,set,set,VERB
text145,2,3,informative,informative,ADJ
text145,2,9,community,community,NOUN
text145,2,11,students,student,NOUN
text145,2,13,faculty,faculty,NOUN
text145,2,16,fellow,fellow,ADJ
text145,2,17,keralites,keralite,NOUN
text145,3,3,executed,execute,VERB
text145,4,1,Farmers,farmer,NOUN
text145,4,2,encyclopaedia,encyclopaedia,VERB
text146,1,2,updated,update,VERB
text146,3,4,colour,colour,NOUN
text146,4,1,Try,try,VERB
text146,4,3,bring,bring,VERB
text146,4,5,colour,colour,NOUN
text146,4,6,combination,combination,NOUN
text146,4,7,😛,😛,NOUN
text146,4,8,😛,😛,NOUN
text146,4,9,Updations,updation,NOUN
text147,1,5,crop,crop,NOUN
text147,1,7,left,leave,VERB
text148,1,2,informative,informative,ADJ
text148,2,2,helped,help,VERB
text148,2,4,understand,understand,VERB
text148,2,6,dosage,dosage,NOUN
text148,2,8,pesticides,pesticide,NOUN
text148,2,10,fertilizers,fertilizer,NOUN
text149,1,6,change,change,VERB
text149,1,8,language,language,NOUN
text150,1,2,informative,informative,ADJ
text150,1,4,crisp,crisp,ADJ
text151,1,2,add,add,VERB
text151,1,4,search,search,NOUN
text151,1,5,option,option,NOUN
text151,2,2,update,update,VERB
text152,1,4,excellent,excellent,ADJ
text152,1,5,service,service,NOUN
text152,1,6,application,application,NOUN
text153,1,2,informative,informative,ADJ
text153,1,4,educative,educative,ADJ
text154,1,2,info,info,NOUN
text154,2,4,pictures,picture,NOUN
text155,1,1,Excellent,excellent,ADJ
text155,1,4,agri,agri,ADJ
text155,1,5,related,related,ADJ
text155,1,6,information,information,NOUN
text156,1,2,usefull,usefull,ADJ
text156,1,7,nation,nation,NOUN
text158,1,8,information,information,NOUN
text159,2,1,comprehensive,comprehensive,ADJ
text159,2,2,info,info,NOUN
text160,1,1,Nice,nice,ADJ
text160,2,1,Thank,thank,VERB
text160,2,4,team,team,NOUN
text161,1,3,change,change,VERB
text161,1,5,language,language,NOUN
text162,1,1,English,english,ADJ
text162,1,2,language,language,NOUN
text165,1,3,application,application,NOUN
text166,1,2,Helpful,helpful,ADJ
text166,2,1,Great,great,ADJ
text169,1,2,bad,bad,ADJ
text169,1,8,cancelled,cancel,VERB
text169,1,11,response,response,NOUN
text170,1,1,Thank,thank,VERB
text171,1,2,helpful,helpful,ADJ
text171,2,3,expected,expect,VERB
text171,2,6,updated,update,VERB
text171,2,9,coming,come,VERB
text171,2,10,times,time,NOUN
text171,2,12,include,include,VERB
text171,2,14,crops,crop,NOUN
text171,3,6,include,include,VERB
text171,3,8,experiences,experience,NOUN
text171,3,10,teachings,teaching,NOUN
text171,3,12,eminent,eminent,ADJ
text171,3,15,individuals,individual,NOUN
text171,3,17,knowledge,knowledge,NOUN
text171,3,19,traditional,traditional,ADJ
text171,3,20,agriculture,agriculture,NOUN
text172,3,2,ordinary,ordinary,ADJ
text172,3,3,person,person,NOUN
text172,3,5,understand,understand,VERB
text172,3,12,👌,👌,NOUN
text172,3,14,updated,update,VERB
text172,4,1,Thank,thank,VERB
text173,1,9,included,include,VERB
text173,1,12,pictures,picture,NOUN
text173,1,15,details,detail,NOUN
text173,1,20,demolished,demolish,VERB
text174,1,4,️,️,NOUN
text174,1,5,❤,❤,ADJ
text174,1,6,️,️,NOUN
text175,1,1,Selfless,selfless,ADJ
text175,1,2,services,service,NOUN
text175,1,3,deserve,deserve,VERB
text175,2,1,💐,💐,VERB
text177,1,1,Helpfull,helpfull,ADJ
text180,1,4,agriculture,agriculture,NOUN
text180,1,5,products,product,NOUN
text181,1,4,superb,superb,VERB
text181,1,6,learn,learn,VERB
text181,2,4,attach,attach,VERB
text181,2,6,image,image,NOUN
text181,2,9,symptoms,symptom,NOUN
text181,2,11,pests,pest,NOUN
text181,2,16,reliable,reliable,ADJ
text181,2,17,ylto,ylto,VERB
text182,1,1,FEM@Mobile,fem@mobile,NOUN
text182,1,5,agricultural,agricultural,ADJ
text182,1,6,application,application,NOUN
text182,2,1,Make,make,VERB
text182,2,7,applicable,applicable,ADJ
text182,2,11,climate,climate,NOUN
text182,3,2,Looking,look,VERB
text183,1,1,Spr,spr,ADJ
text183,2,3,update,update,VERB
text183,2,10,farm,farm,NOUN
text183,2,11,guide,guide,NOUN
text183,2,12,contacts,contact,NOUN
text183,2,14,converter,converter,NOUN
text183,2,16,fertilizer,fertilizer,NOUN
text183,2,18,pesticide,pesticide,NOUN
text183,3,1,"),symptoms","),symptom",NOUN
text183,3,2,pic,pic,NOUN
text183,3,5,fruit,fruit,NOUN
text183,3,6,crops,crop,NOUN
text183,4,3,agian,agian,NOUN
text183,4,4,congratulates,congratulate,VERB
text183,4,6,team,team,NOUN
text184,1,1,Grate,grate,NOUN
text184,1,2,application,application,NOUN
text184,1,6,data,datum,NOUN
text184,1,7,collection,collection,NOUN
text184,1,12,grate,grate,NOUN
text184,1,13,job,job,NOUN
text185,1,1,Contact,contact,NOUN
text185,2,2,correct,correct,VERB
text186,1,5,Agri,agri,ADJ
text186,1,6,officers,officer,NOUN
text187,1,9,awesome,awesome,ADJ
text187,1,11,pictures,picture,NOUN
text187,1,15,crops,crop,NOUN
text187,1,17,added,add,VERB
text188,1,2,vesion,vesion,NOUN
text188,2,2,add,add,VERB
text188,2,3,it.l,it.l,NOUN
text189,1,3,superb,superb,ADJ
text189,1,7,develop,develop,VERB
text189,1,8,images,image,NOUN
text190,1,2,version,version,NOUN
text191,1,4,tech,tech,NOUN
text191,1,5,solutions,solution,NOUN
text191,1,8,amazing,amazing,ADJ
text191,1,9,application,application,NOUN
text191,2,3,happy,happy,ADJ
text191,2,6,service,service,NOUN
text191,3,2,application,application,NOUN
text191,3,4,fats,fat,NOUN
text191,3,6,easy,easy,ADJ
text192,1,4,nice,nice,ADJ
text193,1,2,add,add,VERB
text193,1,3,plants,plant,NOUN
text193,1,4,image,image,NOUN
text194,1,6,agri,agri,NOUN
text195,1,1,Awesome,awesome,ADJ
text195,1,4,learn,learn,VERB
text195,1,5,agriculture,agriculture,NOUN
text195,1,8,scientific,scientific,ADJ
text195,2,1,THANK,thank,VERB
text196,1,4,agriculture,agriculture,NOUN
text196,1,5,professionals,professional,NOUN
text197,1,2,update,update,VERB
text198,1,2,add,add,VERB
text198,1,3,images,image,NOUN
text198,1,5,understand,understand,VERB
text198,1,7,Thank,thank,VERB
text199,1,3,ideal,ideal,ADJ
text200,1,1,Super,super,ADJ
text201,1,2,nice,nice,ADJ
text201,1,6,agriofficer,agriofficer,NOUN
text202,1,4,simple,simple,ADJ
text202,1,6,beneficial,beneficial,ADJ
text202,2,3,time,time,NOUN
text202,2,11,tips,tip,NOUN
text202,2,13,information,information,NOUN
text203,1,2,guide,guide,NOUN
text204,1,5,agriculture,agriculture,NOUN
text205,1,4,helpful,helpful,ADJ
text206,1,2,images,image,NOUN
text208,1,3,Agri,agri,ADJ
text208,1,4,officers,officer,NOUN
text209,1,3,access,access,NOUN
text209,1,4,Thanks,thank,NOUN
text213,1,4,happy,happy,ADJ
text213,1,8,application,application,NOUN
text213,1,12,facing,face,VERB
text213,1,14,issues,issue,NOUN
text213,1,16,Agricluture,agricluture,NOUN
text213,1,19,solve,solve,VERB
text213,1,21,typee,typee,NOUN
text213,1,27,easy,easy,ADJ
text213,1,34,giving,give,VERB
text213,1,37,ratings,rating,NOUN
text214,1,2,Useful,useful,ADJ
text215,1,1,Excellent,excellent,ADJ
text215,1,2,effort,effort,NOUN
text216,1,1,Useful,useful,ADJ
text216,1,2,information,information,NOUN
text218,1,1,Best,good,ADJ
text219,1,5,helpful,helpful,ADJ
text221,1,1,Nice,nice,ADJ
text222,1,3,add,add,VERB
text222,1,4,pictures,picture,NOUN
text222,1,7,crops,crop,NOUN
text222,1,10,crop,crop,NOUN
text222,1,11,enemies,enemy,NOUN
text222,1,13,white,white,ADJ
text222,1,14,fly,fly,NOUN
text222,1,15,Lots,lot,NOUN
text222,1,20,generation,generation,NOUN
text222,1,23,youth,youth,NOUN
text222,1,30,agriculture,agriculture,NOUN
text222,2,1,Hope,hope,NOUN
text222,2,4,update,update,VERB
text222,3,2,Thank,thank,VERB
text223,3,6,application,application,NOUN
text223,3,9,time,time,NOUN
text223,3,11,war,war,NOUN
text223,3,15,toxic,toxic,ADJ
text223,3,16,vegetables,vegetable,NOUN
text223,4,7,language,language,NOUN
text223,5,3,attractive,attractive,ADJ
text223,5,4,user,user,NOUN
text223,5,5,interface,interface,NOUN
text224,1,4,lot,lot,NOUN
text224,2,2,detailed,detailed,ADJ
text224,2,3,notes,note,NOUN
text224,3,9,fraternity,fraternity,NOUN
text225,1,12,languages,language,NOUN
text225,1,14,Assamese,assamese,ADJ
text225,1,15,beimg,beimg,VERB
text225,1,17,major,major,ADJ
text225,1,18,language,language,NOUN
text226,1,1,Quantity,quantity,NOUN
text226,1,3,add,add,VERB
text226,1,4,quantities,quantity,NOUN
text226,1,6,fertilizers,fertilizer,NOUN
text226,1,10,pot,pot,NOUN
text226,1,12,grow,grow,VERB
text226,1,13,bag,bag,NOUN
text226,2,4,easier,easy,ADJ
text226,2,6,kitchen,kitchen,NOUN
text226,2,7,gardners,gardner,NOUN
text227,1,2,informative,informative,ADJ
text227,1,3,app.also,app.also,NOUN
text227,1,5,search,search,NOUN
text227,1,6,facility,facility,NOUN
text227,1,8,market,market,NOUN
text227,1,9,rate,rate,NOUN
text227,1,10,details,detail,NOUN
text228,1,5,amazing,amazing,ADJ
text228,2,2,prompts,prompt,VERB
text228,2,5,learn,learn,VERB
text228,2,7,sets,set,VERB
text228,2,9,standards,standard,NOUN
text229,1,1,Excellent,excellent,ADJ
text231,1,2,application,application,NOUN
text231,1,4,excellent,excellent,ADJ
text232,1,1,Thank,thank,VERB
text232,1,6,helping,help,VERB
text232,1,11,farm,farm,NOUN
text233,1,2,apps,app,NOUN
text235,1,4,experience,experience,NOUN
text236,1,11,youths,youth,NOUN
text236,1,14,unemployed,unemployed,ADJ
text236,1,19,lot,lot,NOUN
text236,1,25,relief,relief,NOUN
text236,1,28,father,father,NOUN
text236,1,31,technology,technology,NOUN
text237,1,3,agood,agood,ADJ
text238,1,7,🏁,🏁,NOUN
text238,1,11,😎,😎,VERB
text238,1,12,😰,😰,NOUN
text238,1,13,😎,😎,NOUN
text238,1,17,hhyh,hhyh,NOUN
text238,2,3,🐔,🐔,NOUN
text238,2,8,️,️,NOUN
text238,3,1,❣,❣,NOUN
text238,3,2,️,️,VERB
text238,3,3,😰,😰,NOUN
text238,3,5,️,️,NOUN
text238,4,1,❣,❣,NOUN
text238,4,6,🏁,🏁,NOUN
text238,4,8,️,️,NOUN
text238,5,2,️,️,VERB
text238,6,2,️,️,NOUN
text238,7,1,❣,❣,NOUN
text238,7,2,️,️,NOUN
text239,1,1,Great,great,ADJ
text241,1,1,Beautiful,beautiful,ADJ
text242,1,1,Boring,boring,ADJ
text243,1,1,Fair,fair,NOUN
text244,1,2,productive,productive,ADJ
text245,1,1,Great,great,ADJ
text247,1,1,Application,application,NOUN
text247,2,1,Thanks,thank,NOUN
text247,2,7,knowledge,knowledge,NOUN
text247,2,8,sharing,share,VERB
text247,3,5,irritating,irritate,VERB
text247,3,7,ads,ad,NOUN
text247,3,9,displayed,display,VERB
text247,3,12,watching,watch,VERB
text247,3,13,vedieos,vedieo,NOUN
text247,4,1,Ads,ad,NOUN
text247,4,3,displayed,display,VERB
text247,4,7,playing,play,VERB
text247,4,9,vedieos,vedieo,NOUN
text249,1,1,Great,great,ADJ
text250,1,2,Works,work,VERB
text250,2,4,Note,note,NOUN
text250,3,4,scroll,scroll,NOUN
text250,3,10,features,feature,NOUN
text250,3,19,identify,identify,VERB
text250,3,20,weeds,weed,NOUN
text250,3,23,knowledge,knowledge,NOUN
text250,3,25,botany,botany,NOUN
text250,3,28,sheep,sheep,NOUN
text250,3,29,pasture,pasture,NOUN
text250,4,2,found,find,VERB
text250,4,6,couple,couple,NOUN
text250,4,9,weeds,weed,NOUN
text250,4,13,forbs,forb,NOUN
text250,4,16,sheep,sheep,NOUN
text250,4,18,eat,eat,VERB
text250,5,6,remove,remove,VERB
text250,5,13,moni,moni,VERB
text250,6,1,Full,full,ADJ
text250,7,4,Note,note,NOUN
text250,8,4,scroll,scroll,NOUN
text250,8,10,features,feature,NOUN
text250,8,19,identify,identify,VERB
text250,8,20,weeds,weed,NOUN
text250,8,23,knowledge,knowledge,NOUN
text250,8,25,botany,botany,NOUN
text250,8,28,sheep,sheep,NOUN
text250,8,29,pasture,pasture,NOUN
text250,9,2,found,find,VERB
text250,9,6,couple,couple,NOUN
text250,9,9,weeds,weed,NOUN
text250,9,13,forbs,forb,NOUN
text250,9,16,sheep,sheep,NOUN
text250,9,18,eat,eat,VERB
text250,10,6,remove,remove,VERB
text250,10,13,monitor,monitor,VERB
text250,10,24,control,control,NOUN
text250,11,1,Thanks,thank,NOUN
text250,11,2,creating,create,VERB
text251,1,2,Outdated,outdate,VERB
text251,1,4,post,post,NOUN
text251,2,1,Modern,modern,ADJ
text251,2,2,tech,tech,NOUN
text251,2,4,camera,camera,NOUN
text251,2,9,you.although,you.although,NOUN
text251,2,12,shhizztersz,shhizztersz,VERB
text252,1,3,limited,limited,ADJ
text252,1,4,questions,question,NOUN
text252,2,1,Pictures,picture,NOUN
text252,2,3,helpful,helpful,ADJ
text252,3,3,enlarge,enlarge,VERB
text253,1,4,display,display,VERB
text253,1,5,pictures,picture,NOUN
text254,2,1,Pictures,picture,NOUN
text254,2,4,load,load,VERB
text255,1,4,telling,tell,VERB
text255,1,11,search,search,NOUN
text255,1,12,results,result,NOUN
text256,1,2,Easy,easy,ADJ
text256,1,4,identify,identify,VERB
text256,1,5,weeds,weed,NOUN
text256,1,8,yard,yard,NOUN
text256,1,10,information,information,NOUN
text256,1,14,kill,kill,VERB
text257,1,2,Picture,picture,NOUN
text257,1,3,links,link,NOUN
text257,1,4,broken,break,VERB
text258,1,6,user,user,NOUN
text258,1,8,friendly,friendly,ADJ
text258,1,13,improvement,improvement,NOUN
text258,1,20,question,question,NOUN
text258,1,21,page,page,NOUN
text258,1,22,everytime,everytime,NOUN
text258,1,26,start,start,VERB
text258,1,27,fresh,fresh,ADJ
text258,1,29,makes,make,VERB
text258,1,31,tedious,tedious,ADJ
text259,1,4,sucks,suck,VERB
text260,1,2,Work,work,VERB
text261,1,4,click,click,VERB
text261,1,7,weed,weed,NOUN
text261,1,8,listing,list,VERB
text261,1,11,images,image,NOUN
text261,2,2,broken,broken,ADJ
text261,2,3,link,link,NOUN
text261,3,9,weed,weed,NOUN
text262,1,12,knowledge,knowledge,NOUN
text262,1,14,plant,plant,NOUN
text262,1,15,terminology,terminology,NOUN
text262,2,3,nice,nice,ADJ
text262,2,7,broader,broad,ADJ
text262,2,8,range,range,NOUN
text262,2,10,results,result,NOUN
text262,2,13,search,search,NOUN
text262,2,23,weeds,weed,NOUN
text262,2,25,found,find,VERB
text263,1,2,Lets,let,VERB
text263,1,4,identify,identify,VERB
text263,1,5,weeds,weed,NOUN
text263,1,8,features,feature,NOUN
text263,2,3,input,input,VERB
text263,2,7,identify,identify,VERB
text263,2,14,list,list,NOUN
text263,2,17,plants,plant,NOUN
text263,3,2,Works,work,VERB
text263,3,5,internet,internet,NOUN
text263,3,6,connection,connection,NOUN
text263,3,13,worry,worry,VERB
text263,3,15,internet,internet,NOUN
text263,3,16,service,service,NOUN
text263,3,20,field,field,NOUN
text264,1,2,Horrible,horrible,ADJ
text264,2,13,lot,lot,NOUN
text264,2,15,potential,potential,NOUN
text264,3,5,supposed,suppose,VERB
text264,3,13,scroll,scroll,VERB
text264,3,16,read,read,VERB
text264,3,17,plant,plant,NOUN
text264,3,18,descriptions,description,NOUN
text264,4,1,Useless,useless,ADJ
text265,1,6,filters,filter,NOUN
text265,1,9,weed,weed,NOUN
text265,1,10,library,library,NOUN
text265,1,19,ay,ay,NOUN
text265,1,24,scroll,scroll,VERB
text265,1,28,data,data,NOUN
text265,1,29,pages,page,NOUN
text265,1,32,weed,weed,NOUN
text265,1,37,read,read,VERB
text265,3,4,love,love,VERB
text266,1,6,bug,bug,NOUN
text266,1,8,prevents,prevent,VERB
text266,1,11,scrolling,scroll,VERB
text266,1,13,description,description,NOUN
text266,1,17,device,device,NOUN
text266,2,4,read,read,VERB
text266,2,8,lines,line,NOUN
text267,1,2,Easy,easy,ADJ
text267,1,5,plant,plant,NOUN
text267,1,9,pics,pic,NOUN
text267,1,12,common,common,ADJ
text267,1,14,scientific,scientific,ADJ
text267,1,15,names,name,NOUN
text268,1,1,Wonderful,wonderful,ADJ
text268,2,5,dig,dig,VERB
text268,2,8,Learn,learn,VERB
text268,4,5,stumbled,stumble,VERB
text268,4,8,update,update,NOUN
text268,4,10,Listed,list,VERB
text268,4,13,2nd,2nd,ADJ
text268,5,1,Picture,picture,NOUN
text268,5,5,nice,nice,ADJ
text268,5,13,ag,ag,NOUN
text268,5,15,horticulture,horticulture,NOUN
text268,5,17,biology,biology,NOUN
text268,5,18,teaching,teaching,NOUN
text268,5,19,aid,aid,NOUN
text268,6,5,answer,answer,NOUN
text268,6,8,silver,silver,NOUN
text268,6,9,platter,platter,NOUN
text268,6,14,paid,pay,VERB
text268,6,15,apps,app,NOUN
text268,7,1,Full,full,ADJ
text268,7,6,dig,dig,VERB
text268,7,9,Learn,learn,VERB
text268,9,5,stumbled,stumble,VERB
text268,9,8,update,update,NOUN
text268,9,10,Listed,list,VERB
text268,9,13,2nd,2nd,ADJ
text268,10,1,Picture,picture,NOUN
text268,10,5,nice,nice,ADJ
text268,10,13,ag,ag,NOUN
text268,10,15,horticulture,horticulture,NOUN
text268,10,17,biology,biology,NOUN
text268,10,18,teaching,teaching,NOUN
text268,10,19,aid,aid,NOUN
text268,11,5,answer,answer,NOUN
text268,11,8,silver,silver,NOUN
text268,11,9,platter,platter,NOUN
text268,11,14,paid,pay,VERB
text268,11,15,apps,app,NOUN
text269,1,2,nice,nice,ADJ
text269,1,3,application,application,NOUN
text269,2,11,time,time,NOUN
text269,3,4,information,information,NOUN
text269,3,10,rules,rule,NOUN
text269,3,12,regulations,regulation,NOUN
text269,3,13,related,relate,VERB
text269,4,4,collection,collection,NOUN
text269,4,8,information,information,NOUN
text269,5,7,time,time,NOUN
text269,6,1,Administartion,administartion,NOUN
text269,6,3,update,update,NOUN
text270,1,1,Waaaay,Waaaay,VERB
text270,2,3,steps,step,NOUN
text270,2,6,taking,take,VERB
text270,2,8,picture,picture,NOUN
text270,2,9,option,option,NOUN
text270,2,15,digging,dig,VERB
text270,2,18,plant,plant,NOUN
text270,2,21,description,description,NOUN
text270,2,24,roots,root,NOUN
text270,2,26,knowing,know,VERB
text270,2,28,flower,flower,NOUN
text270,2,29,color,color,NOUN
text270,2,33,blooming,bloom,VERB
text270,2,37,kidding,kid,VERB
text270,3,2,dropped,drop,VERB
text270,3,7,hot,hot,ADJ
text270,3,8,potato,potato,NOUN
text271,2,5,document,document,VERB
text271,2,7,feature,feature,NOUN
text271,2,9,characteristic,characteristic,ADJ
text271,2,12,plant,plant,NOUN
text271,2,14,including,include,VERB
text271,2,15,digging,dig,VERB
text271,2,19,examining,examine,VERB
text271,2,21,root,root,NOUN
text271,2,22,structure,structure,NOUN
text271,4,3,choose,choose,VERB
text271,4,8,extensive,extensive,ADJ
text271,4,9,list,list,NOUN
text271,4,13,scrolls,scroll,VERB
text271,4,20,top,top,NOUN
text271,4,23,list,list,NOUN
text271,4,25,opposed,oppose,VERB
text271,4,27,bringing,bring,VERB
text271,4,33,started,start,VERB
text271,6,1,Full,full,ADJ
text271,6,6,document,document,VERB
text271,6,8,feature,feature,NOUN
text271,6,10,characteristic,characteristic,ADJ
text271,6,13,plant,plant,NOUN
text271,6,15,including,include,VERB
text271,6,16,digging,dig,VERB
text271,6,20,examining,examine,VERB
text271,6,22,root,root,NOUN
text271,6,23,structure,structure,NOUN
text271,8,3,choose,choose,VERB
text271,8,8,extensive,extensive,ADJ
text271,8,9,list,list,NOUN
text271,8,13,scrolls,scroll,VERB
text271,8,20,top,top,NOUN
text271,8,23,list,list,NOUN
text271,8,25,opposed,oppose,VERB
text271,8,27,bringing,bring,VERB
text271,8,33,started,start,VERB
text271,9,6,list,list,NOUN
text271,9,8,choosing,choose,VERB
text271,9,10,letter,letter,NOUN
text271,9,13,alphabet,alphabet,NOUN
text271,9,21,weeds,weed,NOUN
text271,9,23,called,call,VERB
text271,9,27,NEED,need,VERB
text272,1,2,expecting,expect,VERB
text272,2,5,organized,organized,ADJ
text272,2,8,variety,variety,NOUN
text272,2,11,types,type,NOUN
text272,2,13,weeds,weed,NOUN
text272,2,22,searching,search,VERB
text272,2,27,noticed,notice,VERB
text272,2,32,check,check,VERB
text272,2,37,info,info,NOUN
text272,2,42,rid,rid,VERB
text272,2,52,include,include,VERB
text273,1,6,pixel,pixel,ADJ
text273,2,4,scroll,scroll,VERB
text273,2,7,tiny,tiny,ADJ
text273,2,8,increments,increment,NOUN
text274,1,7,pixel,pixel,NOUN
text274,2,3,advance,advance,VERB
text274,2,7,step,step,NOUN
text274,2,10,freezes,freeze,VERB
text275,1,2,Take,take,VERB
text275,1,4,trash,trash,NOUN
text275,1,8,system,system,NOUN
text276,1,4,accept,accept,VERB
text276,1,7,common,common,ADJ
text278,1,2,Goodbye,goodbye,ADJ
text278,1,3,weeds,weed,NOUN
text279,1,2,Great,great,ADJ
text279,1,3,job,job,NOUN
text280,1,1,New,new,ADJ
text280,1,2,version,version,NOUN
text280,1,4,easy,easy,ADJ
text280,1,6,navigate,navigate,VERB
text280,1,8,search,search,VERB
text280,1,11,content,content,NOUN
text280,2,1,Market,market,NOUN
text280,2,2,rate,rate,NOUN
text280,2,7,developed,developed,ADJ
text280,3,1,Graph,graph,NOUN
text280,3,3,previous,previous,ADJ
text280,3,4,data,datum,NOUN
text280,4,1,Kudos,kudo,NOUN
text280,4,3,team,team,VERB
text281,1,13,log,log,VERB
text282,1,2,hpoe,hpoe,VERB
text282,1,7,easy,easy,ADJ
text282,1,13,land,land,NOUN
text283,1,1,Wonderful,wonderful,ADJ
text284,1,2,beat,beat,NOUN
text286,1,1,nise,nise,NOUN
text287,1,2,poor,poor,ADJ
text288,1,1,Nice,nice,ADJ
text290,1,4,login,login,VERB
text290,1,10,version,version,NOUN
text291,1,6,language,language,NOUN
text291,2,1,Easy,easy,ADJ
text291,3,4,excellent,excellent,ADJ
text291,3,5,application,application,NOUN
text291,4,1,Make,make,VERB
text292,1,5,tool,tool,NOUN
text293,1,1,Great,great,ADJ
text293,1,4,crowdsourcing,crowdsource,VERB
text293,1,5,field,field,NOUN
text293,1,6,data,datum,NOUN
text293,1,7,collection,collection,NOUN
text293,2,1,Useful,useful,ADJ
text293,2,3,soil,soil,VERB
text293,2,4,scientists,scientist,NOUN
text293,2,6,agriculturalists,agriculturalist,NOUN
text293,2,9,ecologist,ecologist,NOUN
text294,1,1,Great,great,ADJ
text294,1,2,tool,tool,NOUN
text295,1,5,easy,easy,ADJ
text295,1,13,excellent,excellent,ADJ
text295,1,18,improving,improve,VERB
text295,2,3,due,due,ADJ
text295,2,5,poor,poor,ADJ
text295,2,6,internet,internet,NOUN
text295,2,7,connection,connection,NOUN
text295,2,14,server,server,NOUN
text295,2,20,responding,respond,VERB
text296,2,7,scientist,scientist,NOUN
text296,3,2,admire,admire,VERB
text296,3,3,data,datum,NOUN
text296,3,4,mining,mining,NOUN
text296,3,7,data,datum,NOUN
text296,3,11,services,service,NOUN
text297,1,5,users,user,NOUN
text297,1,6,side-,side-,ADJ
text297,1,9,core,core,NOUN
text297,1,12,prediction,prediction,NOUN
text297,1,13,data,datum,NOUN
text297,1,23,feature,feature,NOUN
text298,1,4,easy,easy,ADJ
text300,1,1,Nice,nice,ADJ
text301,1,3,amazing,amazing,ADJ
text302,1,11,languages,language,NOUN
text302,1,15,hindi,hindi,NOUN
text302,2,5,advantage,advantage,NOUN
text302,2,9,gain,gain,VERB
text302,2,10,knowledge,knowledge,NOUN
text302,2,13,agriculture,agriculture,NOUN
text302,2,14,sector,sector,NOUN
text303,1,4,amazing,amazing,ADJ
text303,1,10,view,view,VERB
text303,1,11,health,health,NOUN
text303,1,12,status,status,NOUN
text303,1,15,pants,pant,NOUN
text303,1,17,farm,farm,NOUN
text303,1,21,world,world,NOUN
text303,1,24,satellite,satellite,NOUN
text303,1,25,data,datum,NOUN
text303,1,28,free,free,ADJ
text303,2,6,data,datum,NOUN
text303,2,9,'s,be,VERB
text303,2,10,visualization,visualization,NOUN
text303,2,12,farms,farm,NOUN
text303,3,2,love,love,VERB
text303,3,4,visualizations,visualization,NOUN
text303,3,6,track,track,VERB
text303,3,7,random,random,ADJ
text303,3,8,lands,land,NOUN
text303,3,10,random,random,ADJ
text303,3,11,countries,country,NOUN
text303,3,13,compare,compare,VERB
text303,3,15,performance,performance,NOUN
text303,3,17,farms,farm,NOUN
text303,3,20,regions,region,NOUN
text304,1,8,advice,advice,NOUN
text304,1,10,plants,plant,NOUN
text304,1,17,academic,academic,ADJ
text304,1,18,thesis,thesis,NOUN
text304,2,2,answers,answer,NOUN
text304,2,4,received,receive,VERB
text304,2,7,experts,expert,NOUN
text304,2,12,comprehensive,comprehensive,ADJ
text304,2,14,solution,solution,NOUN
text304,2,15,oriented,orient,VERB
text304,3,3,detailed,detailed,ADJ
